779.7246296268986,413.7916443889157,32.0,40.97341993925071,560.714590404556
277.4791805061802,406.3641731101556,32.0,418.42168087136065,5.81874464633343
738.6659377053219,438.5108178925213,32.0,36.69039010777257,644.1491993462766
840.2261515026154,326.2686256358022,32.0,-485.39047560941754,-490.79432813825355
609.6837784008128,495.2648777875993,32.0,329.90360559272943,138.5844138792885
672.6750298313364,332.99444236883045,32.0,-285.688842264881,-9.784561855224148
634.6653581860595,333.1654875012351,32.0,-704.1266111294244,140.16366818616186
107.46063027730258,267.0062202833047,32.0,-128.96808056163323,223.4518884445938
535.8128425071645,275.8717615281385,32.0,-40.563890532360816,-331.33057614156155
590.1404458476007,425.76067233471343,32.0,-415.8108724878154,-125.72221395127335
588.2589785728776,248.0329927594882,32.0,84.91170193855729,232.09250140750456
765.9644638812717,254.97596822511758,32.0,795.7390765840447,-296.12131917621946
254.81070740133197,320.341859741155,32.0,283.1024282417004,317.22083118481027
598.4685552170783,228.51289265828302,32.0,409.922349337277,-319.3262389997393
525.4610661106185,219.94607204732267,32.0,639.5279554631223,-110.83252518708125
604.3618341968037,185.15232770886888,32.0,-206.71900892865037,440.40641879541096
730.3378148278823,383.29200467007195,32.0,514.8912233397783,706.286665917927
996.1647167516402,200.58012116519959,32.0,-346.671970272572,-68.97716550358903
828.7615175861954,303.49772833694493,32.0,-146.83159958118011,34.27300736081905
972.1555820456866,309.59477983982475,32.0,-660.785913729264,-70.78366364956543
709.54866473588,267.051948674404,32.0,-626.8681558577356,-181.46156620349277
412.57946256487105,221.10004256737676,32.0,-319.28797931778644,42.957891215365464
565.9201302626379,384.3374448427091,32.0,-531.3727298989975,-210.69813920757403
596.129664836348,325.9659809728604,32.0,-831.3748636016445,190.08195672802327
812.4588112468628,256.4417637409809,32.0,-766.4280971326621,197.69383919903254
748.0344904016798,439.74900849242107,32.0,514.9463422002887,85.28696614863041
656.0415925190748,312.62205642302666,32.0,301.43260470799487,-289.6136718343646
564.7627807399543,26.102905022339378,32.0,56.531272504806175,-66.92054243523847
795.353589319158,251.55741141221267,32.0,-679.1581179478202,441.2038015739114
620.2701856643145,307.3932286936892,32.0,120.55583766271008,-207.55450385255403
623.1888672701621,515.9501744581956,32.0,312.1586149454108,-916.1400658840805
746.3298036257605,366.04833566586535,32.0,-754.3347051311627,359.28847746091384
622.1974518627196,303.62446251698077,32.0,189.37017786991817,129.93635180308772
751.8317310247764,249.94497488945223,32.0,-106.61719792607153,-350.5857340184706
708.3168187675931,312.3607198389124,32.0,858.3008464330856,-1037.4286068900626
859.1132708867304,392.3288398540365,32.0,201.80538818077713,-273.59479049483963
913.3391717826182,342.4969164129624,32.0,-628.7008857258941,44.241306774922855
690.981766871041,117.02577608677697,32.0,383.54768405585435,-334.05410626815797
902.6638883130141,502.10093157072674,32.0,304.24949797901013,-102.99011465776954
889.4810307061708,384.00083585800024,32.0,424.31120278797675,41.22588763106744
792.7881463532523,290.68985410989825,32.0,797.9040530191107,-624.5005902965894
612.2660972481856,408.0184585532238,32.0,26.19936916946721,-462.940822306169
687.0524618350667,359.9299240603366,32.0,711.5113502069282,17.012280095179875
601.7093913918261,259.12463117785643,32.0,-84.86957637284821,-85.33271985037602
739.0181452552413,277.51727659079853,32.0,269.3601581904392,165.470641160799
447.2119070565201,497.7678791384891,32.0,792.4387273143456,-387.8987400129684
625.7720662035409,350.8164131363281,32.0,-735.4655881139796,360.7463592248477
796.8017279821863,316.3710930527568,32.0,663.2895231633962,-390.0529144130865
673.4423050896421,294.79453760883433,32.0,-558.9369644402944,848.3358176173896
681.8144945322606,231.3488443694458,32.0,-212.4726734806341,486.5886687250548
711.8735502590155,265.1566596596228,32.0,128.02244737644511,999.6527125418
731.6266305718088,361.8525950794916,32.0,192.59146148229146,-355.91238496168535
